name	path	filter	prompt	titel	autor	projektuebersicht
38	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/099/38_Szenen_Jakob_Vasilega_Sarah_Dariia_099.png	Szenen	cryo-chambers for cosmonauts, lenin statue in the middle, vitals-info screens, a set design for  Kubrick´s Space Odyssey 2001 movie but designed in Soviet constructivism  style, 1960s, USSR, propaganda, Minimalistic, Industrial, Utilitarian, modular, Monolithic, Stern, Foreboding, Dystopian, geometric, futuristic, Utilitarian, photorealistic, retro photo , Kubrick aesthetic, hyperrealism, modernism, Space odyssey, space traveling, retro photo, photorealistic, retrofuturism  sleep	Capsules	Sarah Jakob Dariia Vasilega	jakob vasilega
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_099_00.jpg	Objekte	A monumental spaceship, in translucent plastic casing and cables resembling muscle anatomy, fiber, blood-vessels, cables, technology, musculus, displays, A24, Arri Alexa, Helios 44-2	Hibernaculum	Lukas Rössler, Benjamin Tamm	roessler				
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_099_01.jpg	Objekte	hibernaculum, sci-fi, translucent plastic casing, complete view of a levitating all knowing, supercomputer-cyborg, filled with plastic cables resembling muscle anatomy, fiber, blood-vessels, data structure, musculus, human skin, cables, technology, A24, Arri Alexa, Helios 44-2	Hibernaculum 2	Lukas Rössler, Benjamin Tamm	roessler		
04	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_099_02.jpg	Objekte	hibernaculum, sci-fi, translucent plastic casing, complete view of a levitating all knowing, supercomputer-cyborg, filled with plastic cables resembling muscle anatomy, fiber, blood-vessels, data structure, musculus, human skin, cables, technology, A24, Arri Alexa, Helios 44-2	Hibernaculum 3	Lukas Rössler, Benjamin Tamm	roessler		
05	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_099_04.jpg	Objekte	hibernaculum, sci-fi, translucent plastic casing, complete view of a levitating all knowing, supercomputer-cyborg, filled with plastic cables resembling muscle anatomy, fiber, blood-vessels, data structure, musculus, human skin, cables, technology, A24, Arri Alexa, Helios 44-2	Hibernaculum 4	Lukas Rössler, Benjamin Tamm	roessler	
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Wojciechowski_Daniel/00_Objekte_Wojciechowski_SleepingCapsule-3_099.jpg	Objekte	analog style, "Generate a captivating image featuring the sleeping capsule from '2001: A Space Odyssey' placed in isolation within a vast desert landscape at dawn. Cultivate an intriguing and unconventional composition that goes beyond the predictable. Explore unique angles, perspectives, or framing to create visual interest. Emphasize the stark contrast between the advanced technology of the sleeping capsule and the untouched beauty of the desert. Use the soft, early morning light to add a sense of mystery and atmosphere to the scene. Employ the Hasselblad camera style to capture intricate details, enhancing the overall visual impact. Craft an image that not only showcases the juxtaposition of technology and nature but also invites viewers to explore the scene with a fresh perspective. Aim for an unconventional composition that sparks curiosity and engages the viewer in a thought-provoking way."	SleepingCapsule-3	Daniel Wojciechowski	wojciechowski
21	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Saathoff_Katharina/03_Adaptionen_Saathoff_Planet9_099.jpg	Adaptionen  closeup, plants in landscape, science fiction, set design, inspired by stanley kubricks space odyssey: 2001, vast barren landscape, surreal vivid colors	Detailansicht Pflanzen	Katharina Saathoff	saathoff						
05	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Ries_Johanna/03_Adaption_Ries_Johanna_099.jpg	Adaptionen	A white sleeping pod in a spaceship; Similar to a sarcophagus from ancient Egypt; It should look like it was printed with a 3D printer;	SpacePrint	Johanna Ries	ries						
06	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Blumstein_Alina/01_Szenen_Blumstein_Alina_099.jpg	Szenen	evrything melts heavily, abstract, art	Abstract Tube	Alina Blumstein	blumstein					
07	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Debrah_Eunice/_Debrah%20Eunice%20Abgabe%206%20.jpg	Szene	In wakanda royal hall with brown and green walls and plants. africian wakanda window tracerv. and integratedtechnology, ared-eye Al tathe center oversees all. The room‘s curvature and roundfurniture enhanceits futuristic feel. A cool light enters through a skylight, revealing a dystopian, lifeless, desert like planet ni the dark expanse of outer space, evokingStanleyKubrick‘s style. Realistic with plants and african stil in space, high technology	A Space Odyssey im Wakanda Stil	Eunice Debrah	debra				
08	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Debrah_Eunice/_Debrah%20Eunice%20Abgabe%207%20.jpg	Szenen	In wakanda living room with brown and green walls and plants. africian wakanda window tracerv. and integrated technology, ared-eye Al tathe center oversees all. The room's curvature and roundfurniture enhanceits futuristic feel. A cool light enters through a skylight, revealing a dystopian, lifeless, desert-like planet ni the dark expanse of outer space, evokingStanley Kubrick's style.Realistic with plants and african stil in space, high technology	A Space Odyssey im Wakanda Stil	Eunice Debrah	debrah
