name	path	filter	prompt	titel	autor	projektuebersicht
48	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/131/48_Szenen_Jakob_Vasilega_Sarah_Dariia_131.png	Szenen	a color reversed pcychodelic landscape of russian tundra, 1960s,  for Stanley Kubrick's Space odyssey film, Constructivist style	Colourfull journey	Sarah Jakob Dariia Vasilega	jakobvasilega
03  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/131/01_Szenen_Schlotthauer_Jana_131_01.jpg  	Szenen  	This captivating image depicts a dreamlike and hazy scene from the movie "2001: A Space Odyssey." The objects within the image are distorted and unrecognizable, bathed in lights. The atmosphere is ethereal, creating a sense of surrealism. kaleidoscopic.  	Sinnestunnel15  	Jana Schlotthauer  	schlotthauer						
04  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/131/01_Szenen_Schlotthauer_Jana_131_02.jpg  	Szenen  	the interior from the spaceship of the movie "2001: A Space Odyssey." The objects within the image are distorted and unrecognizable, bathed in lights. The atmosphere is ethereal, creating a sense of surrealism. kaleidoscopic, dreamlike and hazy.  	Sinnestunnel16  	Jana Schlotthauer  	schlotthauer					
05	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Ludwig_Sarah/01_Szenen_Ludwig_Sarah_131.jpg	Szenen	a wide natural landscape with big plants with biomimetic biomorphic bionic shapes emerging from the ground inside of a bionic spaceship interior, intricate details, luminous, ethereal, edgy, sculptural, cinematic, photorealistic	Biomorphic Interior	Sarah Ludwig	ludwig
05  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Freynhagen_Hannah/01_Szenen_Freynhagen_Hannah_131.jpg  	Szenen  	painting on the wall of a museum abstract lines and colours that bundle in the middle  	Museumsausstellung  	Hannah Freynhagen  	freynhagen
05  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Freynhagen_Hannah/01_Szenen_Freynhagen_Hannah_131.jpg  	Szenen  	painting on the wall of a museum abstract lines and colours that bundle in the middle  	Moderne Kunst  	Hannah Freynhagen  	freynhagen
11  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Widera_Maxima/03_Adaption_Widera_Maxima_131_00.jpg  	Adaption  	2001 Space Odyssey abstract landscape, afterlife, in style of Oskar Fischinger, Len Lye, geometric, minimalism, neoplasticism, subtle gradient, soft tonal colors, surreal --ar 16:9 --no symmetry --no circles  	Lighthouse  	Maxima Widera  	widera
12  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Widera_Maxima/03_Adaption_Widera_Maxima_131_01.jpg  	Adaption  	2001 Space Odyssey face, afterlife, in style of Oskar Fischinger, Len Lye, geometric, minimalism, neoplasticism, subtle gradient, soft tonal colors, surreal --ar 16:9 --seed 3281792204  	Aging  	Maxima Widera  	widera						
13  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Widera_Maxima/03_Adaption_Widera_Maxima_131_02.jpg  	Adaption  	https://s.mj.run/mbYCv3bpILY 2001 Space Odyssey abstract, afterlife, in style of Oskar Fischinger, Len Lye, geometric, minimalism, neoplasticism, subtle gradient, soft tonal colors, surreal --ar 16:9 --seed 3281792204 --no symmetry  	Geometry Dash  	Maxima Widera  	widera
14  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_014_131.jpg  	Adaptionen  	a landscape of an deserted, dystopian planet that is hostile to life. An eerie and blurry light that seems to have no source is giving everything a surreal atmosphere. dark purple lilac  	Ein seltsamer Mond 2/13  	Swaantje Meyer  	meyer
15  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_020_131.jpg  	Adaptionen  	a landscape of an deserted, dystopian planet that is hostile to life. An eerie and blurry light that seems to have no source is giving everything a surreal atmosphere. dark purple lilac  	Ein seltsamer Mond 8/13  	Swaantje Meyer  	meyer
16  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_021_131.jpg  	Adaptionen  	a landscape of an deserted, dystopian planet that is hostile to life. An eerie and blurry light that seems to have no source is giving everything a surreal atmosphere. dark purple lilac  	Ein seltsamer Mond 9/13  	Swaantje Meyer  	meyer
17  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_024_131.jpg  	Adaptionen  	a landscape of an deserted, dystopian planet that is hostile to life. An eerie and blurry light that seems to have no source is giving everything a surreal atmosphere. dark purple lilac  	Ein seltsamer Mond 12/13  	Swaantje Meyer  	meyer
18  	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Blumstein_Alina/01_Szenen_Blumstein_Alina_131.jpg  	Szenen  	everything melts heavily, abstract, art  	Abstract Lights 4  	Alina Blumstein	blumstein
26	\Datenbank\Videos\03_Adaption_Kroeger_Alexandra_131.mp4	Adaption	create an abstract yet spatial representation using only the colors dark blue, silver and red	Ligeti:Atmospheres	Alexandra Kroeger	kroeger
