name	path	filter	prompt	titel	autor	projektuebersicht
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/021/01_Szenen_Knauer_Sarah_Knauer_spaceship_07.jpg	Szenen	spaceship made out of rattan, floating in dark space, 8k high resolution photography	Raumschiff	Sarah Knauer	knauer
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/021/00_Objekte_Reimers_Glaesernes_Raumschiff1.jpg	Objekte	made of colorful stained glass depicting abstract shapes and patterns. The light passes through the glass.	Gläsernes_Raumschiff_1	Merle Reimers	reimers
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Giessmann_Alina/03_Adaption_Giessmann_Alina_Space_Station_5.jpg	Adaption	Organic forms, Curved lines, honeycomb structure, white/ beige wall, organic architecture, Asymmetry, Natural forms, Whiplash curves, Aesthetic movement, organic rooms, Biomimicry,  out of Space, dynamic lighting, ultra high definition, reflections, sharp focus, intense shadows, detailed and intricate environment, intricate	Space Station 5	Alina Giessmann	giessmann
10	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/021/10_Szenen_Jakob_Vasilega_Sarah_Dariia_021.png	Szenen	a spacecraft floating in dark space for Kubrick´s Space Odyssey 2001 movie but designed in Soviet Brutalist style, 1960s, USSR, Minimalistic, Industrial, Utilitarian, modular, Monolithic, Stern, Foreboding, Dystopian, geometric, futuristic, Utilitarian, photorealistic, retro photo, floating in the sky, Kubrick aesthetic, hyperrealism	Spaceship	Sarah Jakob Dariia Vasilega	jakob vasilega
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Eickelpasch_Lisa/00_Szenen_Eickelpasch_Lamella.jpg	Szenen	give me the left spaceship in front of a black backdrop	Lamella_Spaceship01	Lisa Eickelpasch	eickelpasch
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Eickelpasch_Lisa/02_Szenen_Eickelpasch_Lamella.jpg	Szenen	show me an image of the walls of the spaceship becoming transparent, revealing a labyrinthine network of corridors and compartments. The interior, much like the exterior, has an organic, skeletal quality to it. The hallways curve and fork like the dendrites of a neuron, leading to various functional areas within the ship.	Lamella_Spaceship02	Lisa Eickelpasch	eickelpasch
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Eickelpasch_Lisa/06_Szenen_Eickelpasch_Lamella.jpg	Szenen	show me a cutaway view of this spaceship; make it look more organic and give it more of that boney/lamella structure	Lamella_Spaceship03	Lisa Eickelpasch	eickelpasch
04	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Eickelpasch_Lisa/09_Szenen_Eickelpasch_Lamella.jpg	Szenen	show me a cutaway view of this spaceship; make it look more organic and give it more of that boney/lamella structure	Lamella_Spaceship04	Lisa Eickelpasch	eickelpasch
08	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Nasr_Zina/01_Szene_Nasr_Zina_021.png	Szene	Transform the iconic scenes of "2001: A Space Odyssey" into the whimsical, tactile universe of Aardman Studio's claymation style. Use PlayDoh for the surface of the spaceship, thick layers of play doh on top of each other, cracks in layers of play doh, spaceship, play doh texture, minimalistic, space, universe, stars background, lines	Raumschiff 01	Zina Nasr	nasr
08	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/021/03_Adaptionen_Guth_Antonia_021.jpg	Adaptionen	Stanley Kubrik Style, "2001: A Space Odyssey" as a stop motion film, plasticine,	Stop Motion	Antonia Guth	guth
12	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Stein_Nathalie/03_Adaption_Stein_021.jpg	Adaption	a wheel-shaped space station floating in space rendered in the style of "H.R. Giger", it is shadowed eerily reminiscent of the Alien movie, biomechanical, the moon is visible in the right corner	Raumschiff	Nathalie Stein	stein
13	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Widera_Maxima/03_Adaption_Widera_Maxima_021.jpg	Adaption	https://s.mj.run/iCC9Cu58k24 2001 space Odyssey Spaceship --ar 16:9 --seed 3281792204	Spaceship	Maxima Widera	widera
14	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Langhanki_Jan/01_Szenen_Langhanki_Jan_021.png	Szenen	a 60s film scene of sci-fi space station mixed with post ww2 steampunk elements, film noir style, steampunk, pulp story, black and white	Raumstation	Jan Langhanki	langhanki
16	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/OduroMensah_Gwen_Debrah_Eunice/021_adaption_OduroMensah_Debrah06.jpg	Adaption	2001:Space Odyssey, Wes Anderson film, new spaceship round and white. Setdesign	Gwen  Oduro-Mensah  Eunice  Debrah		
17	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/OduroMensah_Gwen_Debrah_Eunice/021_adaption_OduroMensah_Debrah07.jpg	Adaption	2001:Space Odyssey, Wes Anderson film, new spaceship round and white. Setdesign	Gwen  Oduro-Mensah  Eunice  Debrah		
18	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/OduroMensah_Gwen_Debrah_Eunice/021_adaption_OduroMensah_Debrah08.jpg	2001:Space Odyssey, Wes Anderson film, new spaceship round and white, curvy	Gwen  Oduro-Mensah  Eunice  Debrah			
19	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/OduroMensah_Gwen_Debrah_Eunice/021_adaption_OduroMensah_Debrah09.jpg	Adaption	2001:Space Odyssey, Wes Anderson film, new spaceship round and white, curvy 	Gwen  Oduro-Mensah  Eunice  Debrah		
20	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Ries_Johanna/03_Adaption_Ries_Johanna_021.jpg	Adaptionen	A spaceship that looks like it's two wheels connected in the middle; In the background the planet Earth; It should look like it was printed with a 3D printer;	SpacePrint	Johanna Ries	ries
21	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/021/11_Szenen_Dess_Yannick.jpg	Szenen	A movie like side viewed shot of a symmetrical, massive thick weathered dark metal grey worn-out grey stains damaged old used look space station double stacked dodecagon (12-sided polygon), rectangle shaped hangar opening in the middle, even straight lines, geometric architecture, thousands of straight antennas on the corners, high antennas, lots of parallel even cables and pipes,  inspired by the space station in "2001: A Space Odyssey." It is positioned in the vastness of space, black empty space background, there is a partly seen planet in the background. The station consists of two interconnected rings in a dodecagon formation and should embody the science fiction aesthetics of the 1990s with a touch of cyberpunk style. The space station is depicted as ancient and worn, constructed from weathered metal. It is positioned in the vastness of space	Raumstation	Yannick Dess	dess						
05	\Datenbank\Videos\03_Adaption_Kroeger_Alexandra_021.mp4	Adaption	create an abstract yet spatial representation using only the colors orange, gray, and dark brown	Blue Danube Waltz	Alexandra Kroeger  	
