name	path	filter	prompt	titel	autor	projektuebersicht
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/069/01_Szenen_Knauer_Sarah_uhr_11.jpg	Szenen	rectangular wristwatch, geometrical , made out of rough rattan, 8k high resolution photography	Uhr	Sarah Knauer	knauer					
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/069/01_Szenen_Knauer_Sarah_uhr_11_01.jpg	Szenen	rectangular wristwatch, geometrical , made out of rough rattan, no other materials, 8k high resolution photography	Uhr	Sarah Knauer	knauer
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Wutschke_Julia/01_Szenen_Wutschke_Touch_69.jpg	Szenen	a hand touching a wall, matte black sleeve. networked communication. hyper realistic photography. stunning. futuristic. few red traces. glowing touch. 2001: a space odyssey style. light diodes, red electric light / Negative: ugly, deformed, noisy, blurry, distorted, out of focus, bad anatomy, extra limbs, poorly drawn face, poorly drawn hands, missing fingers	artificial nervous system	Julia Wutschke	wutschke						
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/069/00_Gisevius_Sara_Uhr_1.jpg	Objekte	Prompt	Uhr 1	Sara Gisevius	gisevius					
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/069/00_Gisevius_Sara_Uhr_2.jpg	Objekte	Prompt	Uhr 2	Sara Gisevius	gisevius					
17	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Ludwig_Sarah/00_Objekt_Ludwig_Sarah_069.jpg	Objekte	sculptural bionic biomimetic HAL9000 with intricate details placed in a minimalistic Bauhaus room designed by Marcel Breuer, luminous, ethereal, edgy, mysterious, dawn, misty, foggy, gloomy atmosphere, cinematic, photorealistic, experimental film, wide angle shot	HAL9000	Sarah Ludwig	ludwig			
07	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Stein_Nathalie/03_Adaption_Stein_069.jpg	Adaption	a dark steel biomechanical spaceship console with seven screens in the "H.R. Giger"; biomechanical; alien, horror, Alien 1979	Konsole	Nathalie Stein	stein						
08	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Langhanki_Jan/01_Szenen_Langhanki_Jan_069.jpg	Szenen	Photo Realistic, An evil scifi computer, inside a space station, it has a glowing red orb as an eye, pulp noir style, steampunk, black and white	Hal 2	Jan Langhanki	langhanki						
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/069/00_Gisevius_Sara_Uhr_1.jpg	Objekte	Alarm clock made out of ice, transparent, smooth, reflective and shiny surface, nobel, distorted, no curves, no round shapes, no circles, edgy, heavy, rectangular, complex, intricate complexity, cyberpunk, digital, display, touchscreen, mystical lights, abstract, seethrough, sharp	Uhr 1	Sara Gisevius	gisevius
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/069/00_Gisevius_Sara_Uhr_2.jpg	Objekte	Alarm clock out of ice, transparent, smooth, reflective and shiny surface, nobel, distorted, no curves, no round shapes, no circles, edgy, heavy, rectangular, complex, intricate complexity, cyberpunk, digital, display, touchscreen, mystical lights, abstract, seethrough, sharp	Uhr 2	Sara Gisevius	gisevius
