name	path	filter	prompt	titel	autor	projektuebersicht
01	\Datenbank\Videos\01_Szenen_Reimers_Gläserne_Konferenzräume1und2.mp4	Szenen	A large conference room in a futuristic spaceship. The walls, ceiling and floor are made of a transparent material that allows light to pass through. The walls are decorated with colorful stained glass depicting abstract shapes and patterns. The stained glass is reminiscent of the windows of a church and bathes the room in a mystical light.	Gläserne_Konferenzräume_1_und_2 (mp4)	Merle Reimers	reimers
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/01_Szenen_Knauer_Sarah_conference-room_15.jpg	Szenen	big conference-room completely made out of rough rattan, with a big table made out of rough rattan shaped in the form of the letter u, chairs made out of rough rattan, in a spaceship, floating in dark space, roughly interwoven rattan, 8k high resolution photography	Konferenzraum	Sarah Knauer	knauer
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/01_Szenen_Schwarzfeld_David.jpg	Szenen	One astronaut, gathered around a round table. Illuminating their shared space, an sleek white oil lamp inspired by the dazzling set design of 2001: A Space Odyssey takes center stage. This mesmerizing image, captured in a photograph, showcases the intricate details of the organically shaped lamp. Its sleek white plastic structure reflects the astronauts' awe, while its softly flickering flame symbolizes the eternal white flame of human exploration. The photograph exudes a sense of elegance and sophistication, immersing viewers in the captivating beauty of outer space.  "Begegnung"	David Schwarzfeld	schwarzfeld
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/02_Szenen_Schwarzfeld_David.jpg	Szenen	One astronaut, gathered around a round table. Illuminating their shared space, an sleek white oil lamp inspired by the dazzling set design of 2001: A Space Odyssey takes center stage. This mesmerizing image, captured in a photograph, showcases the intricate details of the organically shaped lamp. Its sleek white plastic structure reflects the astronauts' awe, while its softly flickering flame symbolizes the eternal white flame of human exploration. The photograph exudes a sense of elegance and sophistication, immersing viewers in the captivating beauty of outer space.  "Begegnung"	David Schwarzfeld	schwarzfeld
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/01_Adaption_Niemann_Victoria_042.jpg	Adaption	Incorporate Bauhaus principles into a set design for the spacecraft conferenceroom interior in '2001: A Space Odyssey.' Explore the use of geometric, abstract forms and a harmonious color palette. The interior should be very minimalistic.	conference room	Victoria Niemann	niemann
04	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/02_Adaption_Niemann_Victoria_042.jpg	Adaption	Incorporate Bauhaus principles into a set design for the spacecraft conferenceroom interior in '2001: A Space Odyssey.' Explore the use of geometric, abstract forms and a harmonious color palette. The interior should be very minimalistic.	conference room	Victoria Niemann	niemann
05	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/03_Adaption_Niemann_Victoria_042.jpg	Adaption	Incorporate Bauhaus principles into a set design for the spacecraft conferenceroom interior in '2001: A Space Odyssey.' Explore the use of geometric, abstract forms and a harmonious color palette. The interior should be very minimalistic.	conference room	Victoria Niemann	niemann
06	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/04_Adaption_Niemann_Victoria_042.jpg	Adaption	Incorporate Bauhaus principles into a set design for the spacecraft conferenceroom interior in '2001: A Space Odyssey.' Explore the use of geometric, abstract forms and a harmonious color palette. The interior should be very minimalistic.	conference room	Victoria Niemann	niemann
07	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/05_Adaption_Niemann_Victoria_042.jpg	Adaption	Incorporate Bauhaus principles into a set design for the spacecraft conferenceroom interior in '2001: A Space Odyssey.' Explore the use of geometric, abstract forms and a harmonious color palette. The interior should be very minimalistic.	conference room	Victoria Niemann	niemann
08	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/042/06_Adaption_Niemann_Victoria_042.jpg	Adaption	Incorporate Bauhaus principles into a set design for the spacecraft conferenceroom interior in '2001: A Space Odyssey.' Explore the use of geometric, abstract forms and a harmonious color palette. The interior should be very minimalistic.	conference room	Victoria Niemann	niemann
