name	path	filter	prompt	titel	autor	projektuebersicht
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/059/00_Objekte_Matzick_Food_Tray%20(1).jpg	Objekte	Imagine a futuristic food tray from the year 2001, now abandoned and forgotten in a post-apocalyptic world. Covered in vines and moss, it serves as a reminder of a time long gone.		Food Tray	Isabel Matzick  matzick	
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/059/00_Objekte_Matzick_Food_Tray%20(2).jpg	Objekte	Imagine a destroyed looking food tray straight out of a sci-fi movie, with six distinct compartments and a design inspired by 2001: A Space Odyssey. But instead of food, it's filled with wild flowers and weeds replacing the food to add a touch of nature to this futuristic piece, its showing the natures takeover	Food Tray	Isabel Matzick	matzick		
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/059/00_Objekte_Matzick_Food_Tray%20(3).jpg	Objekte	Imagine a destroyed looking food tray straight out of a sci-fi movie, with six distinct compartments and a design inspired by 2001: A Space Odyssey. But instead of food, it's filled with wild flowers and weeds replacing the food to add a touch of nature to this futuristic piece, its showing the natures takeover	Food Tray	Isabel Matzick	matzick		
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/059/00_Objekte_Matzick_Food_Tray%20(4).jpg	Objekte	Imagine a futuristic food tray from the year 2001, now abandoned and forgotten in a post-apocalyptic world. Covered in vines and moss, it serves as a reminder of a time long gone.	Food Tray	Isabel Matzick  matzick		
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/059/00_Objekte_Matzick_Food_Tray%20(5).jpg	Objekte	Imagine an old looking food tray straight out of a sci-fi movie, with six distinct compartments and a design inspired by 2001: A Space Odyssey. But instead of food, it's filled plants replacing the food that add a touch of nature to this futuristic piece.	Food Tray	Isabel Matzick	matzick		
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/24cb1eb6567d228de45eb66904304d3bb036c731/Timecodes/059/059_Objekte_N%C3%B5ulik_Romy.jpg	Objekte	prompt eingeben	Titel der Arbeit	Nõulik Romy	noulik					
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Eickelpasch_Lisa/21_Objekte_Eickelpasch_Lamella.jpg	Objekte	show me a food tray with lamella structure	Lamella_Food-Tray	Lisa Eickelpasch	eickelpasch						
24	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/059/24_Objekte_Jakob_Vasilega_Sarah_Dariia_059.png	Objekte	a multifunctional modular food tray for different purees for Kubrick´s Space Odyssey 2001 movie but designed in Soviet Constructivist style, 1960s, USSR, Minimalistic, Industrial, Utilitarian, modular, Rational, Bold, Streamlined, Solaris, futuristic, retro, simple, photorealistic, photo	Foodtray	Sarah Jakob Dariia Vasilega	jakob vasilega
09	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_059_00.jpg	Objekte	bionic hands holding a translucent bionic compartment food tray, plastic cables and tubes resembling muscle anatomy, fiber, blood-vessels, cables, technology, musculus, displays, A24, Arri Alexa, Helios 44-2	Food Tray	Lukas Rössler, Benjamin Tamm	roessler						
10	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_059_01.jpg	Objekte	bionic machine hands holding a translucent bionic compartment food tray, plastic cables and tubes resembling muscle anatomy, fiber, blood-vessels, cables, technology, musculus, displays, A24, Arri Alexa, Helios 44-2  Food Tray	Lukas Rössler, Benjamin Tamm	roessler						
11	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_059_03.jpg	Objekte	bionic hands holding a translucent compartment food tray, plastic cables and tubes resembling muscle anatomy, fiber, blood-vessels, cables, technology, musculus, displays, A24, Arri Alexa, Helios 44-2  Food Tray	Lukas Rössler, Benjamin Tamm	roessler						
16	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Ludwig_Sarah/01_Szenen_Ludwig_Sarah_059.jpg	Szenen	sculptural bionic biomimetic HAL9000 with intricate details placed in a minimalistic Bauhaus room designed by Marcel Breuer, luminous, ethereal, edgy, mysterious, misty, foggy, gloomy, cinematic, photorealistic, experimental film, wide angle shot a fluid organic bionic chair designed by Ross Lovegrove with biomorphic features, very detailed biomimetic structure, placed in a spaceship room designed by Marcel Breuer in Bauhaus style, Dynamic Composition, gloomy atmosphere, foggy, misty, artificial light, experimental cinematography, photorealistic, wide angle shot	HAL9000	Sarah Ludwig	ludwig
13	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Stein_Nathalie/03_Adaption_Stein_059.jpg	Adaption	close up of biomechanical console with multiple screens in the style of "H.R. Giger", biomechanical, Alien 1979	Screens 02	Nathalie Stein	stein						
14	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Kunert_Frieda/00_Objekt_Kunert_Frieda_059.jpg	Objekte	An older man eating from a foodtray. He’s scared, his eyes nervously darting around, bathed in sweat. The food on the tray is pressed into unappetising geometrical cubes. It’s dirty. The tray is made of metal, reflecting the red glowing orbs flying around. Everything bathed in red light. Industrial, technological, cables	Foodtray	Frieda Kunert	kunert						
15	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Langhanki_Jan/01_Szenen_Langhanki_Jan_059.jpg	Szenen	a post ww2 sci-fi typewriter with a round red lense as a screen, film noir style, surrounded by old scientific documents, steampunk, black and white image, photorealistic filmscene  Hal 1  Jan Langhanki  langhanki						
16	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_081_059.jpg	Adaptionen	close up of futuristic cutlery on a tray in a space station with bright lighting and strong colours. Dystopian, scrambled background in pink and yellow	Astronauten-Dinner 6/9	Swaantje Meyer	meyer						
17	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_082_059.jpg	Adaptionen	close up of futuristic cutlery on a tray in a space station with bright lighting and strong colours. Dystopian, scrambled background in pink and yellow	Astronauten-Dinner 7/9	Swaantje Meyer	meyer						
18	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_083_059.jpg	Adaptionen	close up of futuristic cutlery on a tray in a space station with bright lighting and strong colours. Dystopian, scrambled background in pink and yellow	Astronauten-Dinner 8/9  Swaantje Meyer  meyer						
19	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_084_059.jpg	Adaptionen	close up of futuristic cutlery on a tray in a space station with bright lighting and strong colours. Dystopian, scrambled background in pink and yellow	Astronauten-Dinner 9/9  Swaantje Meyer  meyer						
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_059.jpg	Objekte	the cutlery from the movie „2001: space odyssey“, in a shaun the sheep, aardman animation, claymation goofy, colorful	Cutlery	Rose Haarmann, Lara Faesel	haarmann						
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_059_02.jpg	Objekte	the cutlery from the movie „2001: space odyssey“, in a shaun the sheep, aardman animation, claymation goofy, colorful	Cutlery	Rose Haarmann, Lara Faesel	haarmann						
23	https://github.com/maroeplin/bvk-128-03/blob/main/Projektserie/Thuernau_Laura/00_Objekte_Thuernau_Laura_FoodTray_059.jpg	Objekte	hovering building components of a futuristic white plastic four-part menu tray with one cup holder, blurred laboratory background, expire shattered fragments from the menu tray, deconstruct the menu tray and arrange it in a false order, shattered finished surface, sharp focus, intricate details, highly detailed, swirls of gloomy galactic lights and dust particles in the dark background, dangerous touch, slightly devastated and lost scenery set up, product	Food Tray	Laura Thürnau	thuernau
