name	path	filter	prompt	titel	autor	projektuebersicht
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/022/Runway%202023-12-13T00_55_11.189Z%20Upscale%20Image%20Upscaled%20Image%202560%20x%201920.jpg	Szenen  prompt eingeben Titel der Arbeit    Benjamin    tamm				
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/022/03_Adaption_Giessmann_Alina_Orion_kom.jpg	Adaption	room, Spaceship, Organic forms, Curved lines, Antoni Gaudi, organic architecture, Asymmetry, Natural forms, Whiplash curves, Aesthetic movement, organic rooms, Biomimicry,  metallic shine look,  out of Space, hexagonal structure, honeycomb Orion 3	Aufenthaltsbereich	Alina Giessmann	giessmann
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_022_00.jpg	Objekte	human-cyborg gravity shoe, translucent plastic casing, technology resembling muscle anatomy, fiber, blood-vessels, open body, cables, fibre, technology, human skin, musculus, A24, Arri Alexa, Helios 44-2	Gravity Shoe	Lukas Rössler, Benjamin Tamm	roessler
04	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Roessler_Lukas_Tamm_Benjamin/00_Objekt_Roessler_Tamm_022_01.jpg	Objekte	human-cyborg gravity shoe, translucent plastic casing, technology resembling muscle anatomy, fiber, blood-vessels, open body, cables, fibre, technology, human skin, musculus, A24, Arri Alexa, Helios 44-2,	Gravity Shoe	Lukas Rössler, Benjamin Tamm	roessler
05	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Ludwig_Sarah/00_Objekt_Ludwig_Sarah_022.jpg	Objekte	abstract sculptural fluid bionic biomimetic space suit shoes with fine intricate details placed in a minimalistic Bauhaus room designed by Marcel Breuer, luminous, ethereal, edgy, mysterious, misty, foggy, gloomy, cinematic, photorealistic, experimental film, wide angle shot	Grip Shoes	Sarah Ludwig	ludwig
06	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Ludwig_Sarah/01_Szenen_Ludwig_Sarah_022.jpg	Szenen	a wide corridor inside a minimalistic Bauhaus Style plane with seats to each side, a women standing in the middle wearing a fluid organic bionic suit and hat with biomorphic abstract otherworldly structure and intricate details designed by Ross Lovegrove, the women is looking directly into the camera, dynamic composition, gloomy atmosphere, foggy, misty, experimental cinematography, photorealistic, wide angle central shot, luminous, ethereal, edgy, sculptural, cinematic	Spaceship Corridor	Sarah Ludwig	ludwig
09	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/022/03_Adaptionen_Guth_Antonia_022.jpg	Adaptionen	Stanley Kubrik Style, "2001: A Space Odyssey" as a stop motion film, plasticine, weird figure	Stop Motion	Antonia Guth	guth
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Rein_Jessica/00_Objekte_Rein_Jessica_022_00.jpg	Objekte	Make it like this pen looks like a flying needle from the movie alice in wonderland directed by Tim Burton	Ink pen	Jessica Rein	rein
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Rein_Jessica/00_Objekte_Rein_Jessica_022_01.jpg	Objekte	Turn the grip shoes from "A Space Odyssey" slightly in the style of "Alice in Wonderland" (2010) with just a few accents	Shoes	Jessica Rein	rein
10	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/022/02_Charaktere_Guth_Antonia_022_00.jpg	Charaktere	Stanley Kubrik Style, "2001: A Space Odyssey" as a stop motion film, plasticine, hairy, weird figure looking like a stewardess	Stop Motion	Antonia Guth	guth
11	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/022/02_Charaktere_Guth_Antonia_022_01.jpg	Charaktere	Stanley Kubrik Style, "2001: A Space Odyssey" as a stop motion film, plasticine, hairy, weird figure looking like a stewardess	Stop Motion	Antonia Guth	guth
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_022.png	Szene	djinn chair from the movie „2001: space odyssey“, in a scene from shaun the sheep, aardman animation, claymation, the chair is in a space ship, create a chair character  contact  Rose Haarmann,	Lara Faesel	haarmann	
14	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Thuernau_Laura/00_Objekte_Thuernau-_Laura_Schuh_022.jpg	Objekte	futuristic white shoes without laces breaking apart, shattered fragments, deconstructive finished surface, long minimalistic spaceship hall as background, ruinous and demolished look, sharp focus, intricate details, highly detailed, swirls of dust, dangerous touch, demolished and weathered, closed walls, dark atmosphere	Schuh	Laura Thürnau	thuernau
15	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Thuernau_Laura/00_Objekte_Thuernau_Laura_Kugelschreiber_022.jpg	Objekte	develop a sharp photography of a demolished and deconstructed broken into halves ballpoint pen with a futuristic finished surface, gravity, mysterious blurred background, floating shattered metal fragments, used, wasted, natural hues	Kugelschreiber	Laura Thürnau	thuernau
